식당(ID),식당명,지점명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점
10012,명동정,,중구,모범음식점(2015),4.2138394,N,0.37,0.33,,,4.4
12280,능이버섯백숙,본점,중랑구,"모범음식점(2011),안심식당(2020)",4.2144422,N,0.295,0.33,,,4.4
12290,황토추어탕,본점,강동구,"모범음식점(2008),안심식당(2020)",4.1257978,Y,0.265,0.16,,,4.4
12292,가마솥손두부,사당본점,동작구,모범음식점(2007),4.3384186,N,0.298,0.33,,,4.4
12301,한우설렁탕,,성북구,"모범음식점(2009),안심식당(2020)",4.090851,N,0.263,0.26,,,4.4
12316,낙지와볼테기,,양천구,"모범음식점(2018),안심식당(2020)",3.9284237,N,0.262,0.02,,,4.4
12317,노란상소갈비,강남직영점,강남구,모범음식점(2010),4.1714962,N,0.217,,,,4.4
12355,돌판구이 또바기,,강동구,"모범음식점(2017),안심식당(2020)",3.7913751,N,0.263,0.09,,,4.4
12380,돕감자탕전문점,,광진구,"모범음식점(2006),안심식당(2020)",4.2646458,N,0.315,0.33,2,,4.4
12458,명인갈비,미아 직영점,강북구,모범음식점(2021),3.9918223,N,0.352,0.28,,,4.4
12532,좋은생고기 정육식당,2호점,송파구,모범음식점(2007),3.9744156,N,0.311,0.33,,,4.4
12568,신금호마포숯불갈비,,성동구,모범음식점(2004),4.3521351,Y,0.496,0.33,,,4.4
12653,전가네 참숯갈비 고기한쌈,석촌점,송파구,모범음식점(2019),3.9737445,N,0.311,0.33,,,4.4
12666,향나무세그루,,종로구,"모범음식점(2010),안심식당(2020)",4.2956519,N,0.217,,,,4.4
12760,굴마을낙지촌,수유점,강북구,모범음식점(2009),4.0224341,N,0.261,0.33,,,4.4
12807,맛찬들왕소금구이,구로점,구로구,모범음식점(2016),4.3205213,N,0.311,0.33,,,4.4
12964,보들이쭈꾸미,,은평구,모범음식점(2016),3.9978004,N,0.312,0.33,,,4.4
12983,명가 쌈밥,,은평구,"모범음식점(2009),안심식당(2020)",3.8249822,N,0.263,0.12,,,4.4
13050,동강참치,,서대문구,모범음식점(2010),4.1580843,N,0.263,0.33,,,4.4
13064,이수사일식,,동대문구,"모범음식점(2013),안심식당(2021)",3.898998,N,0.295,0.33,,,4.4
13091,하남돼지집,서대문역점,서대문구,모범음식점(2014),4.3644174,N,0.263,0.33,,,4.4
13150,소문난간이횟집,,은평구,안심식당(2020),4.1540331,N,0.28,0.16,,,4.4
13208,안씨네 쭈꾸미,성수점,성동구,모범음식점(2019),3.9025038,N,0.263,0.33,,,4.4
13235,서래본가,,서초구,"모범음식점(2009),안심식당(2020)",4.2053938,N,0.296,0.33,3.5,,4.4
13265,늘봄웰봄,,서초구,모범음식점(2007),4.1149502,Y,0.314,0.3,,,4.4
13284,소담촌,구산직영점,은평구,"모범음식점(2017),안심식당(2020)",4.2856124,N,0.278,0.33,,,4.4
13461,하룡냉면,,영등포구,모범음식점(2004),4.6055893,Y,0.353,0.13,,,4.4
13599,다채,개봉점,구로구,"모범음식점(2014),안심식당(2020)",4.3227793,Y,0.356,0.33,,,4.4
13608,새마을식당,이수역점,동작구,안심식당(2020),4.14128,Y,0.308,0.33,,,4.4
13667,횟집 산이네,,은평구,"모범음식점(2010),안심식당(2020)",4.3501289,N,0.315,0.33,,,4.4
13700,풀잎보리쌈밥생고기,,중랑구,모범음식점(2014),4.2198214,N,0.263,0.33,,,4.4
13848,호가양꼬치,,종로구,모범음식점(2009),3.8963012,N,0.263,0.33,,,4.4
13920,공항칼국수,,강서구,모범음식점(2017),4.2249963,N,0.213,0.33,,,4.4
13933,가마두에,,광진구,모범음식점(2008),4.1767499,Y,0.28,0.3,,,4.4
13952,우렁이네쌈밥,,금천구,모범음식점(2013),4.1322165,N,0.248,0.17,,,4.4
13979,안준수보리밥보쌈,잠실본점,송파구,모범음식점(2009),4.2019226,N,0.295,0.33,,,4.4
13983,해우리,명동점,중구,모범음식점(2013),4.1162972,N,0.245,0.33,3.5,,4.4
14134,쏘렌토,명지대점,서대문구,모범음식점(2004),4.4179713,N,0.313,0.24,,,4.4
14197,영화장,,동대문구,"모범음식점(2009),블루리본(2021)",4.3047952,N,0.263,0.33,4.5,,4.4
14239,밀회관,,송파구,모범음식점(2018),4.4415479,N,0.339,0.33,,,4.4
14289,브럭시,롯데월드몰점,송파구,모범음식점(2017),4.2083339,N,0.263,0.33,,,4.4
14291,마구로,,용산구,모범음식점(2016),4.3516544,N,0.315,0.33,,,4.4
14489,송이네삼시세끼,,구로구,"모범음식점(2016),안심식당(2020)",4.2801487,N,0.278,0.08,,,4.4
14507,천유향 샤브샤브훠궈뷔페,,강북구,모범음식점(2009),4.0815272,Y,0.215,0.33,,,4.4
14700,해담채,강남점,강남구,모범음식점(2014),3.8175883,N,0.232,0.33,,,4.4
14713,송강,,서초구,"모범음식점(2006),블루리본(2021)",4.0544797,N,0.328,0.33,,,4.4
14792,합정오리농장,응암점,은평구,모범음식점(2018),4.3158185,N,0.263,0.33,,,4.4
14957,서우샤브샤브,미아점,강북구,모범음식점(2011),4.2067525,N,0.213,0.33,,,4.4
15000,오래복집,,중구,모범음식점(2001),4.0618954,Y,0.28,0.06,,,4.4
15076,김선장횟집,,강동구,"모범음식점(2015),안심식당(2020)",4.2821623,Y,0.323,0.28,,,4.4
15107,큰손제주흑돼지,,송파구,모범음식점(2011),4.2974861,N,0.34,0.39,,4.4,4.4
15159,횡성한우목장,,용산구,모범음식점(2010),4.5129471,N,0.312,0.24,,,4.4
15162,궁중순대보쌈,,동작구,모범음식점(2009),4.2681386,N,0.28,0.26,,,4.4
15225,한옥안동국시,,양천구,"모범음식점(2007),안심식당(2020)",3.9908031,N,0.278,0.33,4,,4.4
15288,벙구갈비,신사점,은평구,"모범음식점(2012),안심식당(2020)",4.3153321,N,0.312,0.33,,,4.4
28202,오발탄,여의도점,영등포구,안심식당(2020),4.2280537,Y,0.26,0.33,,,4.4
28873,이디야커피,신풍역점,영등포구,"안심식당(2020),위생등급제 지정업소(2020)",4.4968552,Y,0.509,0.1,,,4.4
28896,다솥맛집,,영등포구,"안심식당(2020),위생등급제 지정업소(2020)",4.1588631,Y,0.435,0.13,,,4.4
29084,뚝심한우,신세계백화점타임스퀘어점,영등포구,위생등급제 지정업소(2020),4.3051538,Y,0.492,0.33,,,4.4
36247,곱,문래점,영등포구,블루리본(2021),4.4113908,Y,0.33,0.33,,,4.4
37095,호식이두마리치킨,신길1호점,영등포구,"안심식당(2020),위생등급제 지정업소(2020)",4.2912578,N,0.445,0.04,,,4.4
40066,이디야커피,도림사거리점,영등포구,"안심식당(2020),위생등급제 지정업소(2020)",4.5790114,N,0.514,0.02,,,4.4
40805,필동칼국수,,중구,블루리본(2021),4.182417,N,0.216,0.21,,,4.4
43535,위고에빅토르,소공점,중구,블루리본(2021),4.3287762,N,0.214,0.33,,,4.4
43878,조선정육식당,,중구,모범음식점(2019),4.1775893,N,0.235,0.19,,,4.4
44825,혜민당,,중구,블루리본(2021),4.3213824,N,0.216,0.33,,,4.4
45401,늘푸른목장,잠실본점,송파구,블루리본(2021),4.2251269,N,0.216,0.33,,,4.4
46916,스시산,,송파구,블루리본(2021),4.404078,N,0.231,0.33,,,4.4
47828,임뻬라또,,송파구,블루리본(2021),4.2888176,N,0.29,0.33,4,,4.4
53036,유명한감자탕,,광진구,안심식당(2020),4.3360934,N,0.265,0.31,,,4.4
53465,이자카야 나무,대치점,강남구,모범음식점(2021),4.257445,N,0.251,0.33,,,4.4
53472,주성문참치,화곡본점,강서구,모범음식점(2007),4.1516695,Y,0.233,0.14,,,4.4
57720,눈의꽃,,광진구,안심식당(2020),4.2949378,N,0.216,0.08,,,4.4
62572,서울진우동덮밥,,강동구,안심식당(2020),4.8228762,Y,0.303,0.33,,,4.4
63331,궁전기와집,,구로구,안심식당(2020),4.3764493,N,0.265,0.04,,,4.4
64143,미피아체,,강남구,블루리본(2021),4.2760226,Y,0.232,0.33,4.5,,4.4
69311,산천,,동대문구,안심식당(2021),4.2578406,N,0.216,0.18,,,4.4
71100,청담김밥,사당점,동작구,모범음식점(2021),4.3378722,N,0.216,0.18,,,4.4
76216,코바코,구로구청점,구로구,안심식당(2020),4.3642487,Y,0.257,0.09,,,4.4
77694,킷사서울,,관악구,안심식당(2020),4.4373402,N,0.183,0.33,,,4.4
82322,밀피유플러스356,,동작구,안심식당(2020),4.2455011,N,0.24,0.16,,,4.4
83443,맛고을,,동작구,안심식당(2021),4.129984,Y,0.361,0.04,,,4.4
85738,경성고기꾼,고려대점,동대문구,안심식당(2021),4.448755,N,0.252,0.33,,,4.4
89471,고향양꼬치,,광진구,"모범음식점(2019),안심식당(2020)",4.5834253,Y,0.413,0.33,,,4.4
91366,해까득죽,테크노마트점,광진구,안심식당(2020),3.773019,N,0.215,0.01,,,4.4
92136,나폴레옹과자점,롯데백화점 건대스타시티점,광진구,안심식당(2020),4.0748939,N,0.216,0.3,,,4.4
97016,이오카츠,공덕점,마포구,안심식당(2020),4.1940358,N,0.216,0.33,,,4.4
97700,미로식당,,마포구,블루리본(2021),4.2360862,N,0.235,0.33,,,4.4
98966,높은집종가산꼼장어,,성동구,블루리본(2021),4.2648004,N,0.259,0.36,,4,4.4
99653,시골바지락손칼국수,,서대문구,안심식당(2020),4.1038883,N,0.216,0.14,,,4.4
101289,빌라 드 스파이시,가로수길점,강남구,블루리본(2021),4.4296825,N,0.245,0.33,,,4.4
101358,강촌식당,서초점,서초구,안심식당(2020),4.3262259,N,0.281,0.33,,,4.4
104383,행복빵집,,서초구,블루리본(2021),4.1246385,Y,0.25,0.33,,,4.4
107810,메종 드 라 카테고리,,강남구,블루리본(2021),4.4697052,N,0.29,0.33,,,4.4
107941,닥터로빈,,서초구,안심식당(2020),4.2938624,N,0.281,0.33,,,4.4
118240,양평매운탕,,용산구,블루리본(2021),4.2361713,N,0.216,0.33,,,4.4
130326,청평매운탕,,중랑구,블루리본(2021),4.2130432,N,0.216,0.33,,,4.4
136453,북한산통큰장어,,은평구,안심식당(2020),4.2587218,N,0.201,0.11,,,4.4
139269,민박사동태탕 찜 전문점,본점,중랑구,안심식당(2020),4.2592386,N,0.248,0.22,,,4.4
140113,새마을식당육,종각본점,종로구,안심식당(2020),4.337823,N,0.262,0.23,,,4.4
142977,카페뎀셀브즈,,종로구,블루리본(2021),4.4579225,N,0.302,0.33,,,4.4
144795,나무사이로,,종로구,블루리본(2021),4.3988644,N,0.233,0.33,,,4.4
146278,꺽정이네 돈 장작구이,,종로구,안심식당(2020),4.1666117,N,0.216,0.17,,,4.4
149471,도원,,종로구,안심식당(2020),4.0272434,N,0.215,0.02,,,4.4
149818,사이치킨,,종로구,블루리본(2021),4.2312558,Y,0.233,0.33,4.5,,4.4
153264,강원집감자탕닭갈비,,종로구,안심식당(2020),4.2202866,N,0.216,0.06,,,4.4
156203,동해해물탕,동대문직영점,종로구,안심식당(2020),4.3878069,N,0.265,0.33,,,4.4
157007,유유안,포시즌스호텔서울점,종로구,"미쉐린 가이드(2021),미쉐린 가이드(2022),블루리본(2021),안심식당(2021)",4.5221504,Y,0.263,0.33,,,4.4
158397,장수삼계탕,종로5가점,종로구,안심식당(2020),4.2578406,N,0.216,0.18,,,4.4
764067,라스텔라,,마포구,블루리본(2021),4.2273836,N,0.17,,,,4.4
767395,방배골숯불갈비,,서초구,모범음식점(2014),4.0608301,Y,0.28,0.33,,,4.4
777549,개미식당,,서초구,안심식당(2020),4.1866932,Y,0.267,0.33,,,4.4
786928,더고깃집,,강남구,모범음식점(2016),4.3406791,N,0.323,0.16,,,4.4
812541,일치프리아니,현대 목동점,양천구,안심식당(2020),4.1937616,N,0.166,0.21,,,4.4
12351,두부의추억151,이대본점,서대문구,모범음식점(2004),4.1030187,N,0.263,0.29,5,,4.39
12401,봉피양,방이점,송파구,"모범음식점(2007),미쉐린 가이드(2021),미쉐린 가이드(2022)",4.3843445,N,0.297,0.33,,,4.39
12591,대우부대찌개,강남본점,강남구,"모범음식점(2011),블루리본(2021)",4.2078322,N,0.263,0.33,,,4.39
12672,대평갈비,,종로구,"모범음식점(2009),안심식당(2020)",4.0714078,N,0.313,0.33,4.5,,4.39
12707,신선설농탕,고척점,구로구,모범음식점(2018),4.2426716,Y,0.337,0.33,,,4.39
12783,배나무골,양재본점,서초구,"모범음식점(2003),안심식당(2020)",4.2859296,N,0.328,0.33,4.5,,4.39
12790,이즈미,압구정점,강남구,모범음식점(2010),4.2100076,Y,0.328,0.33,,,4.39
12802,한국돈거래소,코엑스점,강남구,모범음식점(2016),4.33018,N,0.328,0.33,,,4.39
12864,무교동북어국집,,중구,"모범음식점(2012),블루리본(2021)",4.5074401,N,0.275,0.5,4.5,4.3,4.39
12897,하남돼지집,구로디지털점,구로구,모범음식점(2015),4.2488774,Y,0.436,0.33,,,4.39
13034,장수면옥,,광진구,모범음식점(2003),0.7587312,N,0.262,,,,4.39
13036,칡산에 황제보쌈,은평점,은평구,모범음식점(2011),3.8747397,N,0.298,0.18,,,4.39
13124,본고향맛집,동묘점,종로구,"모범음식점(2012),안심식당(2020)",4.2646783,N,0.328,0.33,4,,4.39
13189,도마에,숙대본점,용산구,모범음식점(2001),4.4388824,Y,0.356,0.33,,,4.39
13199,순두부와청국장,신림점,관악구,"모범음식점(2018),안심식당(2020)",2.6955069,N,0.279,,,,4.39
13367,장군보쌈,,서대문구,모범음식점(2004),4.1810571,N,0.282,0.26,,,4.39
13418,한양촌,,성동구,모범음식점(2017),3.8249822,N,0.263,0.12,,,4.39
13422,베이징,화곡본점,강서구,"모범음식점(2015),안심식당(2020)",4.3152436,N,0.328,0.33,,,4.39
13543,돈까스 캠프,,성북구,모범음식점(2014),4.2408955,N,0.318,0.33,,,4.39
13578,씽푸,,성북구,모범음식점(2014),4.2080035,N,0.263,0.23,,,4.39
13664,창신동매운족발,석계점,성북구,모범음식점(2016),4.4031473,N,0.328,0.34,4.5,5,4.39
13688,손가네,,양천구,"모범음식점(2013),안심식당(2020)",3.8965166,N,0.282,0.27,,,4.39
13736,은행골,도봉점,도봉구,"모범음식점(2012),안심식당(2020)",4.2540329,N,0.311,0.33,,,4.39
13785,정수사,,관악구,"모범음식점(2018),안심식당(2020)",3.9508295,N,0.313,0.1,,,4.39
13867,돈수백,서울역점,용산구,모범음식점(2018),4.1374437,Y,0.28,0.31,4,,4.39
13877,원조마포소금구이,석계점,성북구,모범음식점(2004),3.9191902,N,0.309,0.33,,,4.39
13881,신의주 부대찌개,삼성점,강남구,모범음식점(2016),3.7636822,N,0.263,0.33,5,,4.39
13910,우작설렁탕,,서초구,모범음식점(2003),4.5259341,Y,0.23,0.33,4.5,,4.39
13921,에도긴,,강남구,모범음식점(2010),4.2023115,Y,0.23,0.33,4,,4.39
13996,장터본가,본점,중구,모범음식점(2008),4.2995636,N,0.311,0.33,,,4.39
14087,원양참치,영등포구청점,영등포구,"모범음식점(2013),안심식당(2020)",4.0427167,Y,0.274,0.09,,,4.39
14091,옛날불고기,,강동구,"모범음식점(2016),안심식당(2020)",3.8917439,N,0.263,0.33,,,4.39
14100,강동케이디부대찌게나무터,,강동구,모범음식점(2016),4.1110166,Y,0.28,0.33,,,4.39
14188,유정,,성북구,모범음식점(2019),4.2797599,Y,0.28,0.11,,,4.39
14260,찜집,본점,중랑구,안심식당(2020),4.2708689,N,0.264,0.33,,,4.39
14267,고향촌,,서대문구,모범음식점(2004),4.210984,N,0.263,0.33,4.5,,4.39
14338,매드포갈릭,발산점,강서구,"모범음식점(2015),안심식당(2020)",4.2320698,N,0.263,0.33,,,4.39
14370,가랑삼계탕,,양천구,"모범음식점(2004),안심식당(2020)",4.374319,N,0.32,0.33,,,4.39
14388,대가,,양천구,"모범음식점(2014),안심식당(2020)",3.9842216,N,0.295,0.33,,,4.39
14422,대포항회집,,성북구,모범음식점(2014),4.3446002,N,0.328,0.14,,,4.39
14456,신당한우곱창,,중구,모범음식점(2015),4.1929606,N,0.263,0.33,,,4.39
14462,진짜배기명태촌,서울성수점,성동구,모범음식점(2016),4.2856459,N,0.263,0.12,,,4.39
14537,개나리산장,,강북구,모범음식점(2009),3.7435636,N,0.267,0.33,5,,4.39
14541,리엔,,강남구,모범음식점(2014),4.2925738,N,0.261,0.33,,,4.39
14584,오쓰세이로무시,,송파구,모범음식점(2018),4.2137442,N,0.333,0.33,,,4.39
14596,한우리,,동대문구,모범음식점(2013),4.2574033,N,0.263,0.04,,,4.39
14647,돌배기집,영등포역점,영등포구,"모범음식점(2016),안심식당(2020)",4.4265305,Y,0.347,0.33,,,4.39
14649,돼지한판 오신정,,중구,모범음식점(2012),4.2202866,N,0.263,0.06,,,4.39
14680,미가담,,광진구,"모범음식점(2018),안심식당(2020)",4.2941617,N,0.311,0.12,,,4.39
14689,부산조방낙지,,종로구,모범음식점(2010),4.1640884,Y,0.28,0.09,,,4.39
14753,상암토우,상암DMC본점,마포구,"모범음식점(2014),안심식당(2020)",4.441888,N,0.352,0.16,,,4.39
14757,마포참숯불갈비,,광진구,모범음식점(2019),4.129984,Y,0.393,0.04,,,4.39
14764,곱창이곶,,서초구,모범음식점(2013),3.9670386,N,0.295,0.33,,,4.39
14800,조영환의대양한방숯불갈비,,동대문구,모범음식점(2011),3.6045629,N,0.197,0.01,,,4.39
14818,조박집투,별관점,마포구,"모범음식점(2009),안심식당(2020)",4.3734017,Y,0.329,0.24,,,4.39
14825,명봉반점,,광진구,"모범음식점(2019),안심식당(2020)",4.4454713,N,0.282,0.33,,,4.39
14871,양산박,,마포구,"모범음식점(2009),안심식당(2020)",3.8937449,N,0.298,0.2,,,4.39
14876,남산희래등,,강남구,모범음식점(2010),4.1976781,Y,0.297,0.33,,,4.39
14884,대나무골한정식,2호점,서초구,모범음식점(2006),4.2177019,Y,0.345,0.33,,,4.39
14892,부뚜막 청국장,독산점,금천구,모범음식점(2008),4.2148432,Y,0.429,0.33,,,4.39
14967,달인의족발,,성동구,모범음식점(2004),4.4223767,N,0.328,0.2,,,4.39
14985,사조미가,,서대문구,"모범음식점(2011),안심식당(2020)",4.368659,Y,0.345,0.33,,,4.39
15010,의정부부대찌개&돈까스,,종로구,"모범음식점(2012),안심식당(2020)",4.2158896,N,0.263,0.21,,,4.39
15089,원할머니보쌈족발&박가부대찌개,봉천점,관악구,"모범음식점(2018),안심식당(2020)",4.2552178,N,0.263,0.33,,,4.39
15091,원할머니 보쌈,녹번점,은평구,"모범음식점(2014),안심식당(2020)",4.0319999,N,0.282,0.33,,,4.39
15129,할매보쌈,,관악구,"모범음식점(2018),안심식당(2020)",4.2152413,N,0.263,0.33,,,4.39
15155,미가할매집,,관악구,"모범음식점(2018),안심식당(2020)",4.380803,Y,0.328,0.33,,,4.39
15165,서가앤쿡,마곡점,강서구,"모범음식점(2017),안심식당(2020)",4.1081974,N,0.232,0.33,,,4.39
15198,남대문막내횟집,광교점,종로구,"모범음식점(2015),안심식당(2020)",4.176467,N,0.299,0.33,,,4.39
15286,랭돈,,강남구,모범음식점(2016),4.0529852,N,0.328,0.33,,,4.39
15289,아산만민물장어,,동대문구,모범음식점(2010),4.2789212,Y,0.33,0.33,,,4.39
29609,엔제리너스,영등포점,영등포구,위생등급제 지정업소(2020),4.105693,Y,0.485,0.33,,,4.39
38177,63베이커리,,영등포구,"안심식당(2020),위생등급제 지정업소(2020)",4.2455275,N,0.411,0.33,,,4.39
38198,투썸플레이스,여의도롯데캐슬아이비점,영등포구,"안심식당(2020),위생등급제 지정업소(2020)",4.3126751,N,0.506,0.16,,,4.39
38698,파리바게뜨,신길성애점,영등포구,위생등급제 지정업소(2020),4.210978,N,0.46,0.07,,,4.39
39202,송추가마골,영등포지점,영등포구,안심식당(2020),4.4660261,Y,0.256,0.33,,,4.39
50043,팔화당,,송파구,모범음식점(2021),4.2719341,N,0.281,0.33,,,4.39
51724,쭈퐁,등촌본점,강서구,모범음식점(2008),4.3867294,Y,0.264,0.33,,,4.39
51834,여자만,,강서구,모범음식점(2002),4.2231888,N,0.216,0.33,,,4.39
54553,마마돈까스,,광진구,안심식당(2020),4.0272434,N,0.215,0.02,,,4.39
54887,김셰프차이나웍,직영점,강서구,모범음식점(2002),4.3081622,N,0.216,0.32,,,4.39
57154,기덕이네생고기집,,광진구,안심식당(2020),4.1986213,N,0.201,0.32,,,4.39
