식당명,지역명,네이버평점
난봉꾼,마포구,
자담치킨,마포구,
노란코끼리,마포구,
에너지,마포구,
인칸토,마포구,
햇빛부엌,마포구,
돈부리 파스타,마포구,
펠앤콜,마포구,
투디어(ToDear),마포구,
또보겠지스마일,마포구,
홍대족발,마포구,
룸블리,마포구,
서울보울,마포구,
트래블앤아트,마포구,
루프탑키친,마포구,
카오산로드,마포구,
화산공,마포구,
까페덴,마포구,
유니콘식당,마포구,
호구식당,마포구,
레또르떼,마포구,
자담치킨,마포구,
6월,마포구,
홍대스타일,마포구,
이상의순대국,마포구,
대박집,마포구,
석굴,마포구,
삼거리별밤,마포구,
원숭이,마포구,
치어스,마포구,
써니가든(SunnyGarden),마포구,
베우노,마포구,
샐리청(淸),마포구,
그람,마포구,
아이워너치킨,마포구,
시간을잃어버린마을,마포구,
공미,마포구,
오야,마포구,
한백해물나라,마포구,
화령,마포구,
캐리어바웃(carry about),마포구,
대상,마포구,
디오레,마포구,
카페 뉴빈스(Cafe new beans),마포구,
텐,마포구,
러셀,마포구,
마포노가리,마포구,
그남자의볶음밥,마포구,
더지엘,마포구,
서교가든숯불갈비,마포구,
김둘레순대,마포구,
새참광주리,마포구,
커피볶는김대리,마포구,
수수밭,마포구,
공작,마포구,
먹거리장터,마포구,
홈플러스조리제안,마포구,
아띠레,마포구,
기프트앤카페,마포구,
델리카슈,마포구,
영우,마포구,
카페페드로끼,마포구,
델리이벤트,마포구,
조리 Cook & Fry(치킨),마포구,
카페펜타곤바이1330,마포구,
상덕이커피,마포구,
붐커피(BOOM COFFEE),마포구,
레인비,마포구,
커피랩,마포구,
할리스커피광흥창역점,마포구,
17도씨(17° C),마포구,
몽블랑제,마포구,
마미손칼국수,마포구,
연남1,마포구,
봉구스밥버거서강대후문점,마포구,
비둘기 암살단,마포구,
여행자,마포구,
준,마포구,
카페포은,마포구,
공간 투비,마포구,
켄비면 리키,마포구,
킴스찜닭,마포구,
망고(mango),마포구,
단코,마포구,
프리츠,마포구,
더라사라(THE RASARA),마포구,
로로일레븐(RORO11),마포구,
소담비빔국수,마포구,
네이버한방스파내식당,마포구,
모바소바,마포구,
모델앤2,마포구,
와우살롱,마포구,
제이제이,마포구,
쉬즈베이글(SHE's BAGEL),마포구,
시구동,마포구,
뚜깡(Tucan),마포구,
컨벤트펍,마포구,
트랙쓰리(Track-03),마포구,
헤븐리모먼츠(Heavenly Moments),마포구,
효봉식당,마포구,
필,마포구,
보리밭유경,마포구,
공룡통닭,마포구,
씨제이씨지브이홍대,마포구,
앨리스앤모노,마포구,
로크버거,마포구,
육회왕자 연어공주 상암DMC,마포구,
베라(VERA),마포구,
오츠커피,마포구,
다다랩,마포구,
씩식당,마포구,
할리비어(Holybeer),마포구,
장가네,마포구,
홉스피제리아,마포구,
마마공연문화기획,마포구,
잘란연남,마포구,
프랜드,마포구,
엠에프지코리아매드포갈릭,마포구,
케이아트홀,마포구,
커피디지,마포구,
진진,마포구,
삼국일,마포구,
티.피.비(T.P.B),마포구,
카페지스타,마포구,
나도주스(NADO Juice),마포구,
손탁식당,마포구,
벌트(Vurt),마포구,
비스트로 물,마포구,
탐라포차 홍대점2,마포구,
백팩커스파티,마포구,
아인(AHIN),마포구,
돈카,마포구,
이스트앤드,마포구,
주행,마포구,
이모네전,마포구,
가부끼,마포구,
포춘,마포구,
거기서거기더라,마포구,
연탄막창구이,마포구,
또보겠지,마포구,
로봇김밥,마포구,
음악의숲,마포구,
도깨비,마포구,
정양집,마포구,
남길,마포구,
남길초밥,마포구,
킴자매올다이닝,마포구,
단밤포차,마포구,
순청,마포구,
구도로통닭,마포구,
스튜디오 얌얌(Studio Yum Yum),마포구,
글렌(GLEN),마포구,
은하루,마포구,
청수칡냉면,마포구,
부페트발라(Buffet Bala),마포구,
투스,마포구,
이요이요스시,마포구,
수제야끼토리이찌고이찌에,마포구,
홍콩객잔,마포구,
별관(아넥스),마포구,
카시라,마포구,
영자살롱,마포구,
몬스터피자,마포구,
카페꼼마 동교,마포구,
세컨드퍼즐,마포구,
아수라발발타,마포구,
우리가족,마포구,
샤라샤라,마포구,
어반인,마포구,
오말라하우스,마포구,
미쇼콜라,마포구,
브레댄코카페,마포구,
무궁화어묵,마포구,
몬스터 랩(Monster LAB),마포구,
스퀴즈빌리지,마포구,
3POP,마포구,
반지더하기,마포구,
나른한순간 Idle moments,마포구,
씨제이씨지브이홍대투썸,마포구,
고디바,마포구,
쓰리팝,마포구,
망원한강수영장스넥코너,마포구,
토프레소 신마포,마포구,
보드스쿨,마포구,
오구피자&빨콩,마포구,
샘,마포구,
토끼와거북이,마포구,
반지만들기,마포구,
쓰리팝(3POP),마포구,
반지대학,마포구,
위드미,마포구,
만다향,마포구,
브릭스(BRICKS),마포구,
반지캠퍼스카페,마포구,
유어퍼블릭오아시스(Your Public Oasis),마포구,
오렌지마트아프로유통,마포구,
베이킹 스튜디오 류,마포구,
난지캠프장,마포구,
무띠상암,마포구,
곰바우나주곰탕,마포구,
알에스포차,마포구,
사는게꽃같네,마포구,
마포 상회,마포구,
홍이불닭발포차,마포구,
덕승재2,마포구,
언제라도 여행,마포구,
에토커피,마포구,
아이테르(Aether),마포구,
맘fun한cafe,마포구,
마포회관,마포구,
우아후,마포구,
연남동잠깐주점,마포구,
쭈앤쭈,마포구,
도회푸드 건강한쌈,마포구,
푸른소반,마포구,
연남2,마포구,
바다애(愛) 회,마포구,
푸드버스치킨버스상암점,마포구,
팝투나이트,마포구,
빠울프(Bar Wolf),마포구,
푸드버스,마포구,
코브라파스타클럽(COBRA PASTA CLUB),마포구,
디파이브(D5),마포구,
자인정육식당,마포구,
김덕후의곱창조2,마포구,
아이헤이트어니언(I HATE ONION),마포구,
이막,마포구,
지에스(GS)25마포영진,마포구,
요거프레소,마포구,
티라운지테이크엔고(TEA LOUNGE TAKE N GO),마포구,
빈브라더스,마포구,
카페E.M.S(CafeE.M.S),마포구,
노을공원전망대,마포구,
블랑제리마포점2,마포구,
브레댄코,마포구,
커피앤(coffee&),마포구,
주,마포구,
바노네임(Bar No-Name),마포구,
구구족,마포구,
카페린(Cafe Rin),마포구,
고타이,마포구,
알타미라,마포구,
챠코리,마포구,
도담,마포구,
러빈허,마포구,
태영생막창(아현점),마포구,
노란구름빵,마포구,
마포복사꽃공원점빽다방PAIK'S COFFEE,마포구,
팝바,마포구,
베이직프라이드치킨,마포구,
봄바람,마포구,
청춘문화싸롱,마포구,
더헨즈,마포구,
데코덴카페내맘케(decoden cafe 내맘케),마포구,
고수포차,마포구,
인클 앤 어썸,마포구,
스시더셰프,마포구,
길리건스(gillgans),마포구,
카페쟈스(CAFE JASS),마포구,
스페로스페라,마포구,
ㅇㅇㅇㅇ-table,마포구,
루시앤코,마포구,
슬로피키친,마포구,
와인바별채,마포구,
이문어세상,마포구,
보틀클럽,마포구,
리치몬드,마포구,
킹콩,마포구,
합정Manna,마포구,
웃으러,마포구,
쓰리팝(3POP),마포구,
여왕애농,마포구,
야관문,마포구,
그린라이트2,마포구,
나야가게,마포구,
순남시래기,마포구,
다이닝규짱,마포구,
탐파(Tampa),마포구,
레드레드(Rad Red),마포구,
제시카알바,마포구,
인사이드 라운지,마포구,
인사이드,마포구,
플레이보드,마포구,
칭닌,마포구,
플라잉빠니니,마포구,
김밥<샌드위치>,마포구,
이스트,마포구,
카페빙고,마포구,
불난나래김밥,마포구,
용강국밥,마포구,
더그램,마포구,
마이구디,마포구,
킨카패밀리코리아1,마포구,
정육도,마포구,
봄날의지호,마포구,
칠성상회,마포구,
스윗비,마포구,
손과얼굴(hand and face),마포구,
오늘의빵,마포구,
더식탁,마포구,
팔각도,마포구,
앙스트블뤼테,마포구,
스틸페이스,마포구,
케이지365(KAGE365),마포구,
착한탕,마포구,
망원동 할머니빈대떡,마포구,
이피(EP),마포구,
플랜비(PLAN B),마포구,
스테이라운지,마포구,
술그리다,마포구,
하임스(HAIMS),마포구,
정원,마포구,
카페이스,마포구,
로스팅마스터즈,마포구,
남선반점,마포구,
구라닭 홍대직영,마포구,
선셋로얄(sunset royal),마포구,
로로CAFE,마포구,
부산어묵(망원점),마포구,
어 파인 데이,마포구,
피제리아이고(Pizzeria EGO),마포구,
봉&떡,마포구,
연어로만,마포구,
피앤지(P&G)호프,마포구,
윤발이푸드,마포구,
스러움,마포구,
빈포유(Bean for you),마포구,
돈가스하우스,마포구,
아우라(AURA),마포구,
스위트플라워(Sweet flour),마포구,
맘대로 마라탕훠궈,마포구,
지인(JIIN),마포구,
아트콜라보,마포구,
밥집,마포구,
샐러드앤카페(salad&coffee),마포구,
알토브레드(ALTO BREAD),마포구,
피에트라(pietra),마포구,
후차이(HUCAI),마포구,
여우애김밥공덕점,마포구,
방스만두,마포구,
티플러(Tippler),마포구,
피에이씨그라운드(PAC GROUND),마포구,
시고르자브종,마포구,
프로방스가든,마포구,
함바식당,마포구,
북스피리언스(booksperience),마포구,
핏트커피,마포구,
플리즈커피,마포구,
강남라틴 살사클럽 BAR,마포구,
섭스탠스(SUBSTANCE),마포구,
ㅋㅋ다방,마포구,
보드팩토리,마포구,
오공일 파스타,마포구,
비스트로오라,마포구,
북바이북,마포구,
제이에스푸드,마포구,
카페브와송,마포구,
하루노유키(はるのゆき),마포구,
롯데컬처웍스롯데시네마홍대입구,마포구,
노란코끼리커피로스터스,마포구,
노란코끼리커피로스터스,마포구,
카툰공감,마포구,
계림원상수점,마포구,
샤브향(마포광흥창역점),마포구,
에프시(FC)서울호프,마포구,
호호라멘,마포구,
리틀 피아몬트,마포구,
쓰리팝(3POP),마포구,
상하이음식,마포구,
비비큐,마포구,
윤수김밥,마포구,
성산포항물회,마포구,
소호커피&베이커리(SOHO Coffee&Bakery),마포구,
현명식탁,마포구,
합정전,마포구,
힐링카페심신프리,마포구,
팔백이십육826,마포구,
블루티파니,마포구,
제너럴포스트오피스,마포구,
녹색지대,마포구,
에이난(A-Nan),마포구,
인투스,마포구,
스프레드 베이크샵,마포구,
버거스트리트,마포구,
삼구포차,마포구,
피자랑,마포구,
"동신(al, thing and kitchen)",마포구,
쓰리팝,마포구,
잠두봉더나인,마포구,
호시절,마포구,
원앤온니에이엠씨,마포구,
원앤온니에이엠씨,마포구,
보노보카페,마포구,
치요남치킨,마포구,
카카오다다,마포구,
덕희커피,마포구,
라운지마켓,마포구,
참숯화로양고기전문점,마포구,
마하(Maja),마포구,
썬더치킨,마포구,
탐앤탐망원점,마포구,
구름뜬하늘,마포구,
곰씨네,마포구,
온타이키친,마포구,
바이홍스튜디오(BY Hong studio),마포구,
킥쇼(KICKSHAW),마포구,
대게나라,마포구,
에스엠글로벌상사,마포구,
버터림,마포구,
막돼먹은막창,마포구,
롯데컬처웍스롯데시네마합정,마포구,
잭아저씨족발&보쌈,마포구,
서가원김밥,마포구,
브레댄코(bread&co)마포역점,마포구,
연남동 심리 카페,마포구,
희우정,마포구,
밀리언(MILLION),마포구,
미미램 양꼬치,마포구,
새성진,마포구,
에이엔씨인터네셔널(모찌모찌),마포구,
마포청소년문화의집,마포구,
까페,마포구,
스케치,마포구,
더 몬스터,마포구,
통주스,마포구,
대박동,마포구,
시인촌,마포구,
로프트 84(LOFT 84),마포구,
해물장수,마포구,
정성,마포구,
포크블랙,마포구,
치킨매니아,마포구,
막창도둑,마포구,
강릉엄지네꼬막집,마포구,
총각수산,마포구,
알배기,마포구,
지오반니새우트럭(GIOVANNIORIGINALWHITESHRIMPTRUCK),마포구,
오시엔,마포구,
오성 떡볶이,마포구,
더(The)귀여워,마포구,
어사출또,마포구,
아르브수카주,마포구,
길보드커피(87고6500),마포구,
루네타,마포구,
닥가게(80로4845),마포구,
보나비아티제상암드림타워점,마포구,
브로젝스,마포구,
썬라이트(SUNLIGHT)수제돈까스,마포구,
머쉬룸카페,마포구,
미래사랑한식당,마포구,
한국맥도날드(유)서울상암DMC점,마포구,
황제,마포구,
쿠시노주방,마포구,
머맨(merman),마포구,
성MARC,마포구,
트루로맨스,마포구,
라무진연남점,마포구,
카페틔움,마포구,
더치앤빈,마포구,
우리마포시니어클럽 카페리,마포구,
사운즈굿(sounds good),마포구,
영양닭,마포구,
망원마중,마포구,
디카페(D-caffe),마포구,
벌툰,마포구,
로벤,마포구,
지(G),마포구,
가나슈블랫,마포구,
육대곱,마포구,
도피(dopy),마포구,
에버델리,마포구,
순남시래기메세나폴리스점,마포구,
카페차이,마포구,
한성국시,마포구,
파스타리코,마포구,
슈웁(SHOOP),마포구,
난cafe,마포구,
팝퍼블(POPABLE)카페,마포구,
노란코끼리커피로스터스,마포구,
에이제곱,마포구,
카페노란코끼리,마포구,
대만언니대왕카스테라,마포구,
마포명가,마포구,
레드빅,마포구,
찐육개장,마포구,
빼레,마포구,
하므케이크,마포구,
플러드컵스,마포구,
오(5)빠,마포구,
살롱드도화,마포구,
무쇠김치삼겹,마포구,
루프탑라운지1987,마포구,
선데이 브리즈,마포구,
밤과음악사이,마포구,
도쿄빙수,마포구,
바나나당,마포구,
화동2(HWA DONG2),마포구,
키커랜드,마포구,
노스트로바다,마포구,
더즈인터랙티브,마포구,
신촌역구내식당,마포구,
간식팩토리,마포구,
다참,마포구,
하늘정원(Jardin Cielo),마포구,
이바머스 커피(IBAMUS COFFEE),마포구,
칠링,마포구,
CAFE+218,마포구,
토미야,마포구,
교촌치킨,마포구,
뚜레쥬르,마포구,
육식공룡,마포구,
요코스카 쓰나미,마포구,
레미니스,마포구,
투썸플레이스공덕헤링턴스퀘어점,마포구,
찌개의정석,마포구,
파티셔리 마루,마포구,
WE:HUM,마포구,
이삼이,마포구,
하프플로어(Half floor),마포구,
퀴즈노스,마포구,
램프,마포구,
수앤싸이몬soo&simon,마포구,
스무디킹교보문고합정점,마포구,
히브루스,마포구,
러드웨이브(Rud wave),마포구,
로봇에프앤비로봇김밥,마포구,
신동식堂,마포구,
펫고리,마포구,
합정교보문고에머이,마포구,
애니플러스서울1호점,마포구,
보노보나마포,마포구,
카페자우,마포구,
조박미니,마포구,
벨르,마포구,
드림오브컴퍼니,마포구,
아난타라(Anantara),마포구,
플랫폼,마포구,
블랙스퀘어 커피,마포구,
더테이블 마포,마포구,
그린푸드,마포구,
띵크테이블,마포구,
타르타르,마포구,
연탄구이&우동,마포구,
청담남녀,마포구,
벨로주(VELOSO),마포구,
림벅,마포구,
79파운야드(FOUNYARD),마포구,
잇코텐34.27,마포구,
커피디엔에이합정,마포구,
모도랩,마포구,
도끼네,마포구,
육-장,마포구,
지구샵,마포구,
두리물산,마포구,
유메노요코쵸,마포구,
더 퓨어라이트,마포구,
퀸즈브라운,마포구,
까사라티나,마포구,
씨제이프레시웨이주식회사CJE&M센터점,마포구,
스타반점,마포구,
그리운꼬마,마포구,
블루웨일,마포구,
마그마(magma),마포구,
씨152(C152),마포구,
비스트로 이든,마포구,
무명요리사,마포구,
엘로엘  ELROEL COSMETIC&CAFE,마포구,
공주밤빵,마포구,
더치앤빈(DUTCH&BEAN)서울창업허브점,마포구,
혼네,마포구,
꽃을 기다리다,마포구,
블랙오래,마포구,
행화탕,마포구,
우와한컵,마포구,
카페 아이미마인(cafe imemine),마포구,
세바수찬,마포구,
한강공원 망원야외수영장,마포구,
지에스리테일 GS수퍼,마포구,
언제나,마포구,
에프엔테크,마포구,
황야,마포구,
신촌감자탕,마포구,
언더플로어,마포구,
홍반장순대전문점,마포구,
크루즈,마포구,
5678(오육칠팔),마포구,
새임새임(same same),마포구,
어텐션,마포구,
스타보틀 코리아,마포구,
라페뜨,마포구,
런치스페이스,마포구,
나루터,마포구,
맛난쌀핫도그,마포구,
시빌라,마포구,
위찬,마포구,
모데시(MODECI),마포구,
안's 커피(Ahn's coffee),마포구,
브이엑스메이트카페,마포구,
아임레디(I'm Reddy),마포구,
스태프핫도그,마포구,
한평의꿈,마포구,
청정구역,마포구,
메이드,마포구,
립하버코리아유한회사,마포구,
헤즈밀 has meal,마포구,
비스트로 필살,마포구,
카쏠래푸드트럭,마포구,
신짜오,마포구,
포담 티하우스,마포구,
밥맛나는세상,마포구,
파리바게뜨 공덕역사,마포구,
콘하스,마포구,
슬리퍼앤시퍼 펍,마포구,
왕창반점,마포구,
엉클스크레페,마포구,
웅파이,마포구,
오마뎅,마포구,
서교동포장마차,마포구,
커버드크림,마포구,
노란코끼리,마포구,
궁중순대국,마포구,
미스터와우,마포구,
소울,마포구,
카에酒家,마포구,
연남 흑돼지,마포구,
우쿠야,마포구,
한성관,마포구,
와우곱창합정점,마포구,
벌스(VER'S),마포구,
킹콩F＆C,마포구,
지아네요리공작소,마포구,
앤틱카페라헨느(La Reine),마포구,
해선,마포구,
디셈버,마포구,
대흥동 국수집,마포구,
바케이,마포구,
도그.마(Dog.ma),마포구,
우애깊은떡볶이,마포구,
간이음식,마포구,
옛날보리밥,마포구,
김밥&우동,마포구,
메종드아트,마포구,
서울콜렉터,마포구,
틈새라면,마포구,
빠넷빠베,마포구,
선푸드,마포구,
에이엠나인,마포구,
아시아남동,마포구,
밤부 컴퍼니,마포구,
스타벅스마포경찰서후문,마포구,
가민,마포구,
시모어,마포구,
사회적협동조합동방,마포구,
뉴플로우(New flow),마포구,
취향관,마포구,
펄스(pers),마포구,
연신키친,마포구,
이베리코 민족,마포구,
이쪽,마포구,
엄마떡볶이,마포구,
강남식빵,마포구,
복사꽃피는집,마포구,
히어로,마포구,
합정육,마포구,
인더씨티(IN THE CITY),마포구,
아구,마포구,
코칭,마포구,
생기,마포구,
플리즈커피,마포구,
더맛있는족발,마포구,
커피코트 공덕롯데캐슬,마포구,
넘버원(No.1),마포구,
이대페리카나,마포구,
유니르(Unir),마포구,
상즈,마포구,
소블리,마포구,
잉큼,마포구,
연남해장국,마포구,
해남양푼이동태탕,마포구,
토담,마포구,
곰식당,마포구,
엽기터키,마포구,
분홍부엌(Pink Kitchen),마포구,
망원시티,마포구,
아더(ader)카페,마포구,
쉘터(SHELTER),마포구,
X·D팩토리,마포구,
레드마후라,마포구,
곰팡이마트,마포구,
컴온캐쥬얼펍 COMM.on casual pub,마포구,
후에고e라운지,마포구,
마포곱창 홍대점2,마포구,
놀숲플러스,마포구,
일품양재정육식당,마포구,
베이크스토리합정역점,마포구,
어반 쓰리에이엠(urban 3 a.m),마포구,
플레이스 키친&디저트,마포구,
카페드랑페르,마포구,
쿠킹홀리데이,마포구,
옥씨네 빨간오뎅,마포구,
딕시랜드(dixieland),마포구,
세아마라탕,마포구,
희망분식,마포구,
삼곱하기이,마포구,
미쓰포(MISS Pho),마포구,
바리스타(barista),마포구,
자매네 삼곱,마포구,
탐구하는 생활,마포구,
카페지디,마포구,
달미코코,마포구,
더위,마포구,
카페 곤(Cafe Gon),마포구,
쟈드니에,마포구,
이불덮밥,마포구,
망고,마포구,
티제이푸드,마포구,
카텐,마포구,
굿데이오빠곱창,마포구,
제이디비 스퀘어,마포구,
통툰망리단길점,마포구,
쿠크봉,마포구,
기찾길,마포구,
고피자(GOPIZZA),마포구,
에이치엠커피,마포구,
케이랑케이크,마포구,
산옥커피로스터스,마포구,
유앤아이,마포구,
철길 섬소년,마포구,
커피볶는 라지엘,마포구,
심원,마포구,
썸머홀릭,마포구,
홍루이젠,마포구,
샐러드에브리웨어,마포구,
미지엄 디저트앤카페,마포구,
홍루이젠연남동점,마포구,
더그레너리,마포구,
하돈,마포구,
토요코인,마포구,
국보국밥,마포구,
신곡상회,마포구,
유미의 드레스룸,마포구,
스시지현,마포구,
한아름마트,마포구,
라비데마히,마포구,
풀무원푸드앤컬처 에쓰오일,마포구,
황소푸드,마포구,
팔오팔(858),마포구,
긱테이블(GeekTable),마포구,
최강어묵,마포구,
존스몰커피로스터리,마포구,
곱상암점,마포구,
스템상암중앙일보점,마포구,
커피구름,마포구,
백란다방,마포구,
베이스크림(Base cream),마포구,
수상한 키친,마포구,
아빠맘 푸드,마포구,
아우라식당,마포구,
매드마르스,마포구,
합정 빵다방,마포구,
실,마포구,
비옥,마포구,
불떡클럽,마포구,
데이지케이크,마포구,
이담쌀롱,마포구,
커피빈코리아,마포구,
마포 우삼겹우된장,마포구,
외계인방앗간,마포구,
미라보,마포구,
걸작떡볶이치킨(합정점),마포구,
ㅇㅇㅇㅇ,마포구,
호식이두마리치킨,마포구,
비스토핑(Bistopping),마포구,
연남소년,마포구,
에플린크(eflink),마포구,
비라운드,마포구,
팝번(popbun),마포구,
키무카츠,마포구,
그레이트룸,마포구,
우리지금여기,마포구,
어라운드 그린,마포구,
찬 찬,마포구,
옐로우미플(Yellow Meeple),마포구,
홀릭츄릅,마포구,
카라이카츠,마포구,
엄지네,마포구,
Roamers Conservatory (로아머 콘서바토리),마포구,
핑크루나(pinkluna),마포구,
아이피자,마포구,
위아영,마포구,
기다려빵아,마포구,
하루,마포구,
W-37,마포구,
CU합정몬스터점,마포구,
우리 지금 여기,마포구,
진가식탁,마포구,
모두락애경산업,마포구,
우리동네 내 와인,마포구,
콩닥,마포구,
낭만고양이,마포구,
옛날통닭,마포구,
라이프커피컴퍼니,마포구,
와이에스푸드,마포구,
바른푸드,마포구,
키노겐(Kino gehen),마포구,
한끼트럭,마포구,
아펠가모 공덕,마포구,
카페드림뷰(Cafe Dreamview),마포구,
문(MOON),마포구,
헤이쥬(HeyJoo),마포구,
최강어묵,마포구,
카야커피랩(CHAYAH coffee lab),마포구,
바코드포차,마포구,
인바운드(inbound),마포구,
유로포차,마포구,
라떼떼,마포구,
멜라,마포구,
펠리칸 카페,마포구,
봉길이네순대국,마포구,
보보호텔,마포구,
마실,마포구,
플로러스앤카페(florous&cafe),마포구,
손기(SUNJI),마포구,
소고산제일루 Express,마포구,
up to me,마포구,
3텐,마포구,
성화라멘,마포구,
이어커피 로스터스,마포구,
토닥토닥(힐링카페),마포구,
하이츠(HEIGHTS),마포구,
저스틴푸드,마포구,
레끄레오,마포구,
미보고(MIBOGO),마포구,
홍대술집 전&포차,마포구,
말린(MARLIN),마포구,
앙트레,마포구,
찬집,마포구,
꿀템카페,마포구,
이르미요 삼선초마,마포구,
에이치 에프씨,마포구,
키노(K!NO),마포구,
혜화동돈까스극장,마포구,
아굴라무역,마포구,
히어로,마포구,
dUb coffee,마포구,
로이스타코마포점(마포LAB),마포구,
자연드림,마포구,
맛있으면 장땡이지,마포구,
델리카테슨,마포구,
열시간카페앤바(열시간Cafe&bar),마포구,
금방그자리,마포구,
CU 마포망원,마포구,
띵크 샐러(Think Saler),마포구,
파스쿠찌,마포구,
서부상사,마포구,
킹스빈케이지아이티(KGIT)점,마포구,
무진장,마포구,
조은이책,마포구,
퀸카롱,마포구,
디스이즈네버댓,마포구,
우노어(unor),마포구,
봉카페,마포구,
어카운타빌라버디(accountabilabuddy_cafe),마포구,
팔공티,마포구,
삼칠이,마포구,
SLOb지하실,마포구,
월정곰닭,마포구,
럭키티,마포구,
동태탕 마을,마포구,
엑스엑스커피뮤지엄,마포구,
프롬프랑(fromfranc),마포구,
데코뷰,마포구,
트릭아이스토어,마포구,
벙커버스터,마포구,
보름달양조장,마포구,
아랫방,마포구,
땅땅치킨,마포구,
크래프트 헌터 피자,마포구,
스시로,마포구,
나드리김밥,마포구,
골드식당,마포구,
그랜드마마,마포구,
커피덕,마포구,
상점카페,마포구,
0,마포구,
칸,마포구,
리유라샵,마포구,
정통마라탕마포마라회관,마포구,
"그냥, 방실",마포구,
스윗디,마포구,
고레카레,마포구,
투어클락,마포구,
Parole & Langue,마포구,
테트리스찜닭,마포구,
MK장터국밥,마포구,
한식당얼쑤,마포구,
동동,마포구,
피쉬버켓,마포구,
모그,마포구,
달군참나무장작구이,마포구,
호박벌,마포구,
코너스테이크,마포구,
썬카페,마포구,
카페나루,마포구,
에이하우스(a.house),마포구,
부스(booth),마포구,
을지로골뱅이,마포구,
홈런즉석떡볶이,마포구,
고망고(GO MANGO),마포구,
도모도모,마포구,
노가리호프,마포구,
유,마포구,
에스케이허브블루식당,마포구,
후통(중국가정식),마포구,
에스엔엘 쿠진,마포구,
황금 유황돼지,마포구,
봉이맘,마포구,
서점리스본 포르투,마포구,
세븐타코,마포구,
더블유더블유,마포구,
수수,마포구,
건어물 달인 맥주,마포구,
박연식당,마포구,
일식공방,마포구,
넷길이콩나물국밥(합정),마포구,
카페늘봄,마포구,
케이제이와이푸드시스템(KJY푸드시스템),마포구,
아레쪼,마포구,
경기떡집,마포구,
히든보드카페,마포구,
씨네마포,마포구,
성경,마포구,
백미당,마포구,
에프알씨스위트롤,마포구,
더영(THE YOUNG),마포구,
번역가의 서재,마포구,
삶천식당,마포구,
헤만(Heman),마포구,
소여(sawyer),마포구,
비전스트롤(VISION STROLL),마포구,
"한강야외수영장2,3지역",마포구,
카페화웬,마포구,
루끄(LOOK),마포구,
책방곱셈,마포구,
춘지코리아,마포구,
바바코아,마포구,
폴링디저트,마포구,
한우곱창집,마포구,
무니,마포구,
오늘겸상,마포구,
아지트포차,마포구,
무신사 테라스 카페,마포구,
동두천솥뚜껑삼겹살,마포구,
최가네 삼계탕,마포구,
자담치킨,마포구,
ON THE RADIO,마포구,
샹볼 뮈지니,마포구,
에스앤에스티,마포구,
라비데마히,마포구,
달음에스앤디,마포구,
별별 샌드위치,마포구,
88전복죽,마포구,
미묘,마포구,
더리얼치즈버거,마포구,
커피식품점(coffee grocery),마포구,
언노운 스튜디오,마포구,
윤사부치킨,마포구,
차갑닭,마포구,
로그인 편의점(망원점),마포구,
상수곱창,마포구,
BUMPINTO(범핀토),마포구,
스시소라,마포구,
1987곱창시장,마포구,
키노키친,마포구,
포엔띠우,마포구,
옛날 은성순대국,마포구,
네임리스,마포구,
셀렉티드,마포구,
바엔틀러(Bar Antler),마포구,
메가박스 중앙,마포구,
엄마네집밥,마포구,
제이케이푸드,마포구,
타이웨이(Taiway(台味)),마포구,
메리트리(meritree),마포구,
르누아즈,마포구,
너랑나랑,마포구,
플랫랜드키친,마포구,
푸드드림,마포구,
돈워리비달리,마포구,
피규어프레소,마포구,
기웃기웃,마포구,
잔상,마포구,
임대감댁,마포구,
아띠,마포구,
더 벤티 공덕롯데캐슬점 & 인터섹션,마포구,
장인푸드,마포구,
오한수우육면가-상암KGIT점,마포구,
에트나퓨(Etna Piu),마포구,
연아푸드,마포구,
레이어드,마포구,
하이어드,마포구,
청과원,마포구,
머씨커피,마포구,
씨에스푸드,마포구,
MOON,마포구,
ㅁㅅㅂ,마포구,
와인바 소행성 B612,마포구,
그랜드마마,마포구,
해리텍스타일,마포구,
그시절동태촌,마포구,
태화루,마포구,
at home,마포구,
홍대정육식당,마포구,
공간 사부작,마포구,
연호프,마포구,
지에스(GS)25,마포구,
팬앤팟,마포구,
어반플레이,마포구,
중년클럽마실,마포구,
개화연,마포구,
밥도둑들,마포구,
히카리 우동,마포구,
카페요호,마포구,
신수동 카페,마포구,
스튜디오 까에,마포구,
다온,마포구,
섬(illusion island),마포구,
윗유어스 신수로,마포구,
김충기 삼겹살,마포구,
카페 나린,마포구,
떡볶이그램,마포구,
러스트 식(Lust sick),마포구,
손수제비 요미요미,마포구,
우동모리,마포구,
장원김밥,마포구,
두에 비끼에리(Due bicchieri),마포구,
멧커피(MET COFFEE),마포구,
별난 육개장&보쌈,마포구,
잇츠팝뮤직,마포구,
상암(중식),마포구,
오라이트(oolite),마포구,
제주은희네해장국,마포구,
마:성산,마포구,
탑 푸드,마포구,
삼원,마포구,
이이알티 바,마포구,
윗유어스 황소곱집,마포구,
서양면옥,마포구,
제피로스,마포구,
청소년카페 '공감',마포구,
펠른(perlen),마포구,
서울호떡,마포구,
크리에이티브굿즈,마포구,
이씨네,마포구,
하오펑라,마포구,
오레노라멘 망원,마포구,
햄록(HEMLOCK),마포구,
산장,마포구,
페이지터너,마포구,
한석화,마포구,
앵그리찜닭,마포구,
오물조물,마포구,
워크인서울(W.I.S),마포구,
