식당명,지역명,네이버평점
피자알볼로,성동구,
정이든,성동구,
와시리,성동구,
만석돼지갈비,성동구,
파촉마라샹궈마라탕,성동구,
아우라,성동구,
더오픈키친,성동구,
"놀부주방(삼겹본능, 공수간)",성동구,
몽계몽계,성동구,
성수설렁탕,성동구,
커피기업,성동구,
마이빈,성동구,
봉봉토스트,성동구,
온키친,성동구,
뚱이네포차,성동구,
어질인,성동구,
서울숲이장집,성동구,
대림국수,성동구,
바르미샤브샤브n칼국수,성동구,
곱창히어로,성동구,
야무진곱창,성동구,
만계집,성동구,
튀김애천하,성동구,
호천당,성동구,
꾸이한끼,성동구,
카페 아이엔지 한양대,성동구,
플로어a(floor a),성동구,
하노이별,성동구,
전주식당,성동구,
상품양다리양갈비,성동구,
오리지널 시카고피자,성동구,
원이네한방백숙,성동구,
스시 메이,성동구,
고래소년,성동구,
뚱보집,성동구,
서울숲백반,성동구,
만득이주방,성동구,
재수돈 감자탕,성동구,
스트리트43 (street 43),성동구,
진식당,성동구,
레드 그릴,성동구,
벌떡,성동구,
우리쌀빵,성동구,
피노,성동구,
기후,성동구,
약속,성동구,
성수동골룸 서울숲 해산물 포장마차,성동구,
멜로워(Mellower),성동구,
오늘도 못참치,성동구,
우땅,성동구,
서울숲 분식,성동구,
미미램양꼬치 ,성동구,
마라맥주집,성동구,
짬뽕품격,성동구,
광원식당,성동구,
티바 두마리치킨,성동구,
자담치킨,성동구,
메가엠지시커피,성동구,
삼삼테이블(33 table),성동구,
정란국수,성동구,
육회선생,성동구,
막썰어회집,성동구,
하늘분식,성동구,
술있는 식탁,성동구,
천하제일 솥뚜껑,성동구,
대박식당,성동구,
그린랩,성동구,
뚝시돈,성동구,
히동이치킨,성동구,
처갓집양념치킨,성동구,
워니네키친,성동구,
성수찌개,성동구,
카페앙코,성동구,
아이피자,성동구,
숲옆,성동구,
카나에,성동구,
맛있는술집,성동구,
르방(Le vin),성동구,
만학,성동구,
여의도생고기,성동구,
티아트 커피 로스터스(TeaArt Coffee Roasters),성동구,
이용식당,성동구,
미순이네,성동구,
명인갈비,성동구,
언더스텐드,성동구,
옛날통닭,성동구,
핫투고,성동구,
댓길,성동구,
틈새라면,성동구,
SSAN 보름달피자,성동구,
용무있습니까,성동구,
빈로소피 로스터스,성동구,
폽스(FOPS),성동구,
명품키친,성동구,
풍년숯불돼지갈비,성동구,
토원 마블상회,성동구,
언니포차,성동구,
홀리버터,성동구,
스시현,성동구,
업스텝,성동구,
더갈비샵,성동구,
칼포니 치킨,성동구,
피치카페,성동구,
미그커피(MIG COFFEE),성동구,
단과자,성동구,
쎈느,성동구,
목로다방,성동구,
곰식당,성동구,
매너커피,성동구,
ONU(온유),성동구,
고향집&육수당&두촌가마솥밥,성동구,
스프레이,성동구,
카츠성수,성동구,
풀핑 & 참살이두판피자,성동구,
클라스카커피랩,성동구,
몬스터포,성동구,
대광식당,성동구,
봄의정원,성동구,
"오늘,와인한잔2",성동구,
곱창쓰,성동구,
낙지애도시락,성동구,
지안,성동구,
돈카츠프라이,성동구,
행복한찜닭,성동구,
단지,성동구,
성수 곰식당,성동구,
양의공간,성동구,
성동커피&맥주,성동구,
주식회사 팔오,성동구,
주향양꼬치,성동구,
귀한족발,성동구,
말진가,성동구,
가나점보돈까스,성동구,
꽃팟,성동구,
지씨,성동구,
뚝도 양조장,성동구,
성수식당,성동구,
만랩커피,성동구,
메이크어딜리버리,성동구,
삼청당,성동구,
큰집설렁탕,성동구,
카페 요아정,성동구,
마인어스,성동구,
돈까스짱,성동구,
담식당,성동구,
르살롱오,성동구,
또돈이,성동구,
성수 수집,성동구,
호텔바나나,성동구,
보다버거,성동구,
박가족,성동구,
프랑스목공소카페,성동구,
뺌버거,성동구,
너구리다락방,성동구,
모멀,성동구,
웨이크앤베이크 성수,성동구,
카페소울,성동구,
마장 순대국,성동구,
국동푸드참엔고기,성동구,
제주똘또지,성동구,
러위엔관,성동구,
매우당,성동구,
착한파스타와마신떡볶이,성동구,
비스트리오,성동구,
언포겟,성동구,
페이퍼앤펜슬커피(Paper&Pencil Coffee),성동구,
진미곱창2,성동구,
원조 고기듬뿍 비빔밥 1997,성동구,
성수동파스타,성동구,
꼬맹이김밥,성동구,
모이크,성동구,
요구르,성동구,
문토스트,성동구,
김준호의 대단한갈비,성동구,
에바스,성동구,
대기만성,성동구,
밑미밀 W/ 홀썸,성동구,
성수옥,성동구,
오풍미족발,성동구,
과일하소서,성동구,
예바다,성동구,
씨에스제이 커피,성동구,
참새와방앗간,성동구,
왕다방,성동구,
우희,성동구,
복천루,성동구,
땅코참숯구이,성동구,
명커피숍,성동구,
둘둘치킨,성동구,
대흥정육점식당,성동구,
원주복추어탕,성동구,
제일식당,성동구,
뚜레쥬르,성동구,
토끼와거북전,성동구,
명문의집,성동구,
다도식당,성동구,
감성호프,성동구,
오복집,성동구,
서울모듬전,성동구,
시골밥상,성동구,
아람다방,성동구,
성수치킨,성동구,
웰빙삼겹살,성동구,
참존숯불바베큐,성동구,
굿누리,성동구,
궁마루,성동구,
여주식당,성동구,
수향식당,성동구,
행당집,성동구,
영동식당,성동구,
거무티티,성동구,
만식이,성동구,
광전다방,성동구,
로스2000,성동구,
돈까스전원,성동구,
먹거리식당,성동구,
에이스,성동구,
록멘,성동구,
진미식당,성동구,
한양스넥,성동구,
레스트 인 피자 (Rest In Pizza),성동구,
삼천리식당,성동구,
니키,성동구,
푸드카페,성동구,
금호식당,성동구,
정족발,성동구,
코다리와빈대떡,성동구,
굿뉴스,성동구,
깡 우동,성동구,
한돈금냉삼겹살,성동구,
조개도,성동구,
작은공간,성동구,
함흥냉면전문점,성동구,
우리식당,성동구,
만두마을김밥동네,성동구,
또올래,성동구,
에이치스퀘어,성동구,
수연,성동구,
미스터피자(금호점),성동구,
우수,성동구,
밥밥디라라,성동구,
삼원옥수해천탕,성동구,
금호불고기,성동구,
별미분식,성동구,
스캔들,성동구,
이번지깡통집,성동구,
명문부페,성동구,
아지트,성동구,
자유,성동구,
튜니호프,성동구,
은탑(페리카나),성동구,
기차역가는길,성동구,
종로빈대떡,성동구,
별난주점,성동구,
이마트성수점,성동구,
이마트성수점,성동구,
이마트성수점,성동구,
이마트성수점,성동구,
이마트성수점,성동구,
이마트,성동구,
이마트,성동구,
밀크앤허니,성동구,
소낭구,성동구,
꽃돼지,성동구,
기분좋은한잔,성동구,
손경,성동구,
몬스터푸드,성동구,
89장어,성동구,
사보르김밥,성동구,
옴시롱감시롱순대국,성동구,
싸움의고수,성동구,
생생찌개방,성동구,
티앤홍짬뽕촌,성동구,
동해안식당,성동구,
유정,성동구,
아이리스,성동구,
사계절,성동구,
느낌,성동구,
해원횟집,성동구,
종점식당,성동구,
경동식당,성동구,
조양순대국,성동구,
짙은(zitten),성동구,
천지샤브샤브,성동구,
HL 푸드뱅크,성동구,
만나구이와 참치,성동구,
청남식당,성동구,
마장골,성동구,
한국인의술상,성동구,
홍어나라,성동구,
커피식구,성동구,
이마트성수점,성동구,
보승식품,성동구,
24시전통불한증막,성동구,
왕십리참나무장작구이,성동구,
꼬치상점,성동구,
뉴비어(New beer),성동구,
샵아지트,성동구,
태양분식,성동구,
이마트,성동구,
물레방아 민물매운탕,성동구,
수지상회,성동구,
현대식당,성동구,
산하식당,성동구,
모스앤몰리,성동구,
404김밥,성동구,
마리야,성동구,
맛밥김밥전문점,성동구,
탕촌,성동구,
종로빈대떡,성동구,
황소부대찌개,성동구,
푸짐해 153,성동구,
1번출구,성동구,
경복궁,성동구,
한양대닭발,성동구,
토속음식점,성동구,
레드컵스,성동구,
수정식당,성동구,
더블유,성동구,
퀸즈브라운,성동구,
또와,성동구,
사이야,성동구,
전라도보쌈,성동구,
이모네포장마차,성동구,
골목집,성동구,
두례,성동구,
강남식당,성동구,
날마다먹는집,성동구,
연탄불주먹고기,성동구,
강남빈대떡,성동구,
주식회사 고기당,성동구,
굽네치킨,성동구,
만나곱창,성동구,
대도식당,성동구,
착한족발,성동구,
곱순이네 곱창,성동구,
서울숲 오삼불고기,성동구,
벱(BEP),성동구,
짬뽕한대,성동구,
계경순대국,성동구,
꿀떡,성동구,
아이럽파스타,성동구,
희정,성동구,
주거니받거니,성동구,
나나횟집,성동구,
춘천닭갈비,성동구,
송계옥,성동구,
엘림하우스,성동구,
우리바다 생태찌개,성동구,
옹골진,성동구,
희동이네,성동구,
영진문방구,성동구,
로마루,성동구,
서울시설공단상조회,성동구,
기가버거(Giga burger),성동구,
불볶기와튀김범벅,성동구,
만물,성동구,
스트릿츄러스,성동구,
밀크앤허니,성동구,
오븐마루치킨,성동구,
낚시꾼김춘복의도시어부,성동구,
손맛칼국수,성동구,
장고네라라옥,성동구,
병천순댓국,성동구,
콩물에빠진두부,성동구,
한남식당,성동구,
본죽,성동구,
찌개애구이,성동구,
봄의정원,성동구,
개미식당,성동구,
쌤닭,성동구,
평화마을,성동구,
포메인,성동구,
쌍둥이네식당,성동구,
제이케이트,성동구,
성일뼈해장국,성동구,
베아뚜스카페,성동구,
에스프레소카페티,성동구,
곰양의커피가게,성동구,
오뚜기슈퍼,성동구,
송림식당,성동구,
새마을식당,성동구,
팜티진쌀국수,성동구,
하숙하던집,성동구,
델리키친,성동구,
브릭스커피,성동구,
늘사랑,성동구,
꽃나라분식,성동구,
영프로,성동구,
퍼니주(funnyzoo),성동구,
봉구스밥버거(무학여고점),성동구,
진 차돌,성동구,
또또식당,성동구,
싸이드(SIDE),성동구,
샤브한쌈,성동구,
심플십,성동구,
301st,성동구,
롯데리아,성동구,
마마스키친,성동구,
이레분식,성동구,
인터리버,성동구,
케이씨코퍼레이션,성동구,
압구정 수제비,성동구,
쉐르빌 이모네,성동구,
275 펍 (275 PUB),성동구,
피자마루,성동구,
새턴호텔(SATURN HOTEL),성동구,
젊은 떡볶이,성동구,
자니로켓 카페테리아,성동구,
돔카페(Dome Cafe),성동구,
씨지브이왕십리 더씨네카페,성동구,
씨지브이 왕십리,성동구,
아폴로(보글보글밥상),성동구,
서림(위드돈),성동구,
영이네포차,성동구,
함흥제일 속초 코다리냉면,성동구,
청정세꼬시,성동구,
씨즐몬,성동구,
길조,성동구,
59쌀피자,성동구,
명가,성동구,
명성식당,성동구,
옥수해물찜칼국수,성동구,
싹쓰리 곱창,성동구,
금호단길,성동구,
스시도쿠,성동구,
불고기브라더스,성동구,
밸런스 포케,성동구,
꿉당,성동구,
에스,성동구,
제노,성동구,
롯데마트행당역점(밀솔루션),성동구,
투썸플레이스옥수리버젠점,성동구,
버블퐁,성동구,
베스킨라빈스,성동구,
스타벅스,성동구,
리더스위더스,성동구,
커즐,성동구,
커피베이,성동구,
본떼르,성동구,
플레이트,성동구,
빵굼터착한빵집,성동구,
블랑제리,성동구,
중앙식당,성동구,
피자닷컴,성동구,
커피볶는집 낙타,성동구,
성수갈비,성동구,
앨리,성동구,
보테가마지오 드 그랑포레,성동구,
미드나잇,성동구,
송정카레국수,성동구,
아름식품,성동구,
일미리금계찜닭,성동구,
블랙별,성동구,
함박웃음,성동구,
돈가스원정대,성동구,
한국에이치알디협회,성동구,
백그라운드(BAG GROUND),성동구,
씨씨(CC),성동구,
이안(EAN),성동구,
쥰마이 오뎅,성동구,
고르고타고카페라이더스(GORGOTAGO CAFERIDERS),성동구,
오뚜기식품,성동구,
안뜰(생선구이),성동구,
핵밥,성동구,
팔롬비니 카페테리아,성동구,
카페두(CAFE DOO),성동구,
무로,성동구,
공차 성수,성동구,
카페티엔(CAFE TEA. N),성동구,
소소한사람들의이야기,성동구,
피타니(Pittani),성동구,
금호다방,성동구,
민물장어연구소,성동구,
레필로소피,성동구,
직화삼곱,성동구,
마테오견문록,성동구,
오션버킷,성동구,
풍년식당,성동구,
희락공방 & 까페,성동구,
로뎀까페,성동구,
카페카서울,성동구,
몰리스,성동구,
알짱(마리짱왕십리역),성동구,
스넥,성동구,
이디야커피,성동구,
싸움의고수,성동구,
커피베이,성동구,
이스포츠 센터,성동구,
에픽에스프레소,성동구,
잇츠,성동구,
바라움(Bar Raum),성동구,
린디자인하우스,성동구,
플레이점프,성동구,
티바두마리치킨,성동구,
조조반점,성동구,
홀리데이아방궁,성동구,
둑도,성동구,
윤경양식당,성동구,
아메리칸트레일러,성동구,
타코마이너,성동구,
쭈`s 청초,성동구,
봉주르하와이,성동구,
이디야커피,성동구,
테러포차,성동구,
이오로,성동구,
디무무 (DIMUMU),성동구,
"한우타운 카페,호프",성동구,
전주행,성동구,
파리마들렌(왕십리),성동구,
마노아,성동구,
살롱드 가벵양,성동구,
실내포차,성동구,
카페재뉴어리공일(CAFE JANUARY. 01),성동구,
하투,성동구,
초코츄츄,성동구,
완산,성동구,
커피 101 스트릿,성동구,
디스칼로리,성동구,
로이스,성동구,
단아한상,성동구,
생고기집,성동구,
사흘카레,성동구,
더젤라또바,성동구,
크라제맥스,성동구,
공씨네한양대엠케이점,성동구,
어메이징브루잉컴퍼니,성동구,
책읽는엄마 책읽는아이,성동구,
기분좋은날,성동구,
멜로옐로(mellow yellow),성동구,
블랑제리,성동구,
블랑제리,성동구,
로드푸드,성동구,
밥이맛있는집,성동구,
더비즈랩 한양여대,성동구,
골목카페,성동구,
스카이넷,성동구,
커피라디오 성수,성동구,
대성상회,성동구,
다즐링 dazzLing,성동구,
성수동대림창고갤러리,성동구,
이마트 성수점(크래프트 커피),성동구,
이마트성수점(피코크익스프레스),성동구,
황금 시래기 밥상,성동구,
거의끝집,성동구,
척척바(NOD AND WINK),성동구,
달러커피,성동구,
부영갈비,성동구,
종로강남한의원 식품사업부 전통한방다전,성동구,
재주식탁,성동구,
뽕신,성동구,
순대국밥,성동구,
착한도너츠,성동구,
목포옻닭,성동구,
떡볶이순정,성동구,
피에스비(PSB),성동구,
마마,성동구,
KFC 왕십리역사,성동구,
소미양,성동구,
쎄븐일레븐,성동구,
릴리펏,성동구,
국가대표 트럭,성동구,
진이(Jin 2),성동구,
한남일류초밥,성동구,
금호푸드,성동구,
즉떡왕,성동구,
어울림 터,성동구,
남대문 우리식당,성동구,
목화다방,성동구,
놀숲,성동구,
궁정만두,성동구,
요요 술집,성동구,
어메이징 브루잉 컴퍼니,성동구,
새들러하우스SADDLERHAUS,성동구,
파이브(FIVE),성동구,
부엉이슈퍼,성동구,
스린대왕 카스테라,성동구,
또야네,성동구,
명동할머니국수,성동구,
일보방,성동구,
우리푸드,성동구,
더비즈랩 한양여대,성동구,
성수노루,성동구,
안녕,성동구,
완쌀국수,성동구,
에스키모,성동구,
용달통닭,성동구,
핫브레드,성동구,
더(THE)짜글,성동구,
행당상사,성동구,
레이어57,성동구,
카페 Oct.25,성동구,
카페 더 힐링,성동구,
라온,성동구,
이자카야 원투,성동구,
명품숯불구이,성동구,
수랏간,성동구,
스타벅스,성동구,
멜리오르,성동구,
카멜커피,성동구,
카페BYC,성동구,
상어식당,성동구,
히어로키친,성동구,
송화호프,성동구,
스시힐,성동구,
스시오쿠,성동구,
꼬치랑,성동구,
하우스 Haus,성동구,
블랑플라워,성동구,
달다고,성동구,
진보공인중개사 Gang's Paradise,성동구,
로우키,성동구,
지인장소,성동구,
찰리 부엌,성동구,
브레드 앤 밀,성동구,
오우드,성동구,
경성함바그& 버거스캔들,성동구,
멜로워(Mellower),성동구,
팔레트,성동구,
윤가네야채곱창,성동구,
파노라마,성동구,
마라하오,성동구,
제주시성수동,성동구,
단오방뚝배기떡볶이,성동구,
moon ji(문지),성동구,
참바다,성동구,
만득이곱창,성동구,
인기명,성동구,
쁘띠그랑,성동구,
바이산,성동구,
왕십리 교동짬뽕,성동구,
육회바른연어,성동구,
치유밥상협동조합,성동구,
서울숲곳간,성동구,
어라운드데이,성동구,
깜닭치킨,성동구,
고품떡,성동구,
엄마김치찌개,성동구,
역삼칼국수,성동구,
강국수,성동구,
롯데마트 행당역점(회코너),성동구,
더홀리스피릿(The Holy Spirit),성동구,
Hfood(에이치푸드),성동구,
Standard Villa,성동구,
한양대학교협동조합하이쿱,성동구,
한양대학교협동조합하이쿱,성동구,
야끼도리 정,성동구,
하늘,성동구,
방춘리,성동구,
샘포차,성동구,
방춘리,성동구,
장인포스,성동구,
드래곤키즈,성동구,
꽈플,성동구,
후식당,성동구,
라파예트,성동구,
자매분식,성동구,
소바마에,성동구,
빵샘 제빵소,성동구,
모어(more),성동구,
압구정푸드,성동구,
마피아커피,성동구,
플래닝 샐러드,성동구,
통툰,성동구,
마마스,성동구,
스시도쿠,성동구,
롱블랙,성동구,
만남따블,성동구,
신촌살롱,성동구,
더하기나누기,성동구,
타이쿤피앤에이치,성동구,
디엑스와이지,성동구,
디앤엠(D&M),성동구,
아비꼬,성동구,
클립에스프레소,성동구,
에스샵,성동구,
백억포차,성동구,
바 뮤즈(BAR MEWS),성동구,
제로100,성동구,
간술,성동구,
테이퍼드커피 (Tapered coffee),성동구,
아워홈,성동구,
스피닝울프 성수,성동구,
뿐또블루,성동구,
굽네치킨,성동구,
해피슬라임,성동구,
포피나,성동구,
술있는 식탁 옆 골목집,성동구,
엘5에이엠씨 에스팩토리,성동구,
진심갈비,성동구,
성운,성동구,
진심갈비,성동구,
계동치킨,성동구,
만원의행복,성동구,
호야,성동구,
하이펍스,성동구,
카페 스니즈,성동구,
쿨쉽,성동구,
성수미옥,성동구,
헤이피자,성동구,
원더맘푸드,성동구,
올림픽포차,성동구,
슈퍼스타,성동구,
투썸플레이스,성동구,
왕십리면가,성동구,
백억포차,성동구,
더 비즈랩 한양대,성동구,
수정상회,성동구,
동강민물매운탕,성동구,
소소한가게,성동구,
올드나이브스,성동구,
십삼동,성동구,
골목집 식당,성동구,
알비(ARBY),성동구,
헤라,성동구,
옥수서재,성동구,
앤도로시 샌드위치,성동구,
코너스톤,성동구,
소담김밥,성동구,
HILLS COFFEE(힐스커피),성동구,
퍼펙트아이스&모멘토스트,성동구,
프로맘킨더,성동구,
유어네이키드치즈,성동구,
샌프란시스코 커피,성동구,
갓잇(GOD EAT),성동구,
떡탐,성동구,
성수일구,성동구,
청정제주삼다돈,성동구,
산골막국수,성동구,
블레싱,성동구,
세이버(Savour),성동구,
블루밍테라스,성동구,
커피다 (COFFEEDA),성동구,
와플대학 신금호역캠퍼스,성동구,
샌드위치 에이피티(SANDWICH apt),성동구,
주엔팩트1,성동구,
스무날,성동구,
미노와상,성동구,
천미향,성동구,
오부이용,성동구,
바우라움,성동구,
소울푸드 딜리버리,성동구,
39도시락,성동구,
코사이어티 서울숲,성동구,
만득이 싱싱회,성동구,
매머드익스프레스 성수역,성동구,
묘사,성동구,
옛날 떡볶이,성동구,
돈큐,성동구,
포포민즈낫띵(44 means nothing),성동구,
라구떼구스,성동구,
회사식당,성동구,
젤리머핀,성동구,
피어커피로스터스,성동구,
카페 엘든 (Cafe ELDEN),성동구,
미자식당,성동구,
금룡2호점,성동구,
쿠시범,성동구,
팜프레시팩토리,성동구,
아줌커피,성동구,
차이나플레인,성동구,
도르리 바게트,성동구,
맘스터치 행당역점,성동구,
왕참치정육식당,성동구,
메가박스,성동구,
메가박스,성동구,
제푸드컴퍼니,성동구,
오발탄,성동구,
탄탄면공방,성동구,
수플,성동구,
웨일즈커피,성동구,
금호알베르,성동구,
술래정육식당,성동구,
평이담백 뼈칼국수,성동구,
트롤비즈 코리아,성동구,
펀토리하우스,성동구,
아비꼬,성동구,
엘이펀(L.E.FUN),성동구,
스튜디오 우디,성동구,
고기극찬,성동구,
나눅(NANUQ),성동구,
통통갈비,성동구,
핫브레드,성동구,
성수로운,성동구,
쿡포유,성동구,
프로맘킨더,성동구,
청죽골,성동구,
서가미트델리,성동구,
24TS,성동구,
에피소드,성동구,
한끼한죽(성수점),성동구,
한가연,성동구,
코지하우스,성동구,
스터디카페위드,성동구,
마켓로거스 성수점 보끄팬 명동칼국수,성동구,
골드소일,성동구,
어텀즈(Autumn's),성동구,
남자수산,성동구,
칠칠켄터키,성동구,
감성요리,성동구,
무공돈까스,성동구,
타코랑,성동구,
장흥집,성동구,
오솜도솜,성동구,
비엔에이치알커피,성동구,
신세계푸드 신세계TV쇼핑,성동구,
카페 올리브,성동구,
더건강찬,성동구,
텍사스,성동구,
오오 불독(OHOH 불독),성동구,
모노하 성수(MO-NO-HA SEONGSU),성동구,
프란츠카프카 딜리버리,성동구,
아러바우트,성동구,
신통커피,성동구,
탐,성동구,
송파류선생,성동구,
작품투부대찌개,성동구,
장수면,성동구,
퍼멘트오,성동구,
히팅스튜디오,성동구,
피카,성동구,
치유,성동구,
대니의 전봇대,성동구,
셰프클라쓰,성동구,
대니의 전봇대,성동구,
모던키친,성동구,
전과함께,성동구,
움빈(움BEAN),성동구,
미오 MIEO,성동구,
한옥집김치찜,성동구,
동촌샤브칼국수,성동구,
골프스타디움,성동구,
프로젝트 렌트,성동구,
이현주의 찬장,성동구,
뚝도청춘상인회협동조합,성동구,
쓰리닷츠(THREE DOTS),성동구,
스테이커피성수,성동구,
플레이버타운,성동구,
현대그린푸드 현대글로비스본사카페,성동구,
안동한우곱창,성동구,
쉐프푸드,성동구,
성동쉐프들협동조합,성동구,
도론 DORON,성동구,
금호동 매운닭발,성동구,
바이건 베이커리(bygun bakery),성동구,
제이 에이치 푸드,성동구,
제멘,성동구,
아미푸드,성동구,
보르고,성동구,
에프티지 키친 FTG Kitchen,성동구,
호두붐 왕십리,성동구,
에이와 성수,성동구,
푸름파크키친,성동구,
스윗그램(sweetgram),성동구,
마라전설,성동구,
키친키요라,성동구,
우동집,성동구,
비첸향,성동구,
우나기 맨숀 히츠마부시 장어덮밥,성동구,
대창을 덮다 호르몬동 전문점,성동구,
찜꽁찜닭,성동구,
애주금호,성동구,
한상드림,성동구,
더킹돈,성동구,
덕구복구,성동구,
본뼈,성동구,
뽀유베베,성동구,
유부로 승부,성동구,
머스타드,성동구,
시나브로,성동구,
까치화방,성동구,
오픈케어 스포츠투어,성동구,
요요일(yoyoil),성동구,
토프레스 성수,성동구,
만사형통,성동구,
주식회사 지인컴퍼니 옐로엔,성동구,
타이로띠 성수,성동구,
창창푸드,성동구,
어반플레이,성동구,
카페 서울숲,성동구,
백순대본가새맛,성동구,
날아라삼겹,성동구,
소울푸드,성동구,
푸르지오,성동구,
고삼찌,성동구,
타께리아 엘몰리노(El Molino),성동구,
펀펀 그라운드,성동구,
파아프 랩,성동구,
포도빵집(Podo Bakery House),성동구,
디어 마이 디어,성동구,
카페딕셔너리,성동구,
(福)복아대,성동구,
오렌지핑크바나나,성동구,
"카페,사근",성동구,
레이어10,성동구,
유즈풀 아뜰리에,성동구,
세미콜론,성동구,
제이에이치푸드2(JHFOOD2),성동구,
1프로아레나,성동구,
공간 와디즈,성동구,
대명소곱창,성동구,
비스타크래프트&쉑키쉑키,성동구,
다양성커피,성동구,
오색만곱,성동구,
바치,성동구,
이태리 박스,성동구,
일월푸드 아이스크림,성동구,
명가 만두 아이스크림,성동구,
베스킨라빈스 상왕십리,성동구,
폼페트(POMPETTE),성동구,
파워플레이어 에프엔비,성동구,
프로젝트렌트,성동구,
프로젝트렌트,성동구,
B ㅓ T,성동구,
메킷나이스,성동구,
어묵나라,성동구,
냉정과열정사이,성동구,
화이트 365 커피,성동구,
스모크키친서울,성동구,
브라운 에스프레소(BROWN ESPRESSO),성동구,
애시머트리(ASYMMETRY),성동구,
자연낙지,성동구,
윕WIP성수,성동구,
어묵스토리,성동구,
브로벨커피 BroBell Coffee,성동구,
달드,성동구,
미니다과,성동구,
레이지선데이,성동구,
보물창고,성동구,
예세숄(yesyesyall),성동구,
스플 카페,성동구,
미식공감,성동구,
백소정,성동구,
샐러드 넘버6(salad No.6),성동구,
포배럴 카페,성동구,
부요네뜨,성동구,
먼치스앤구디스,성동구,
반스런,성동구,
어묵한상,성동구,
황덕림식당,성동구,
씨젠의료재단점,성동구,
와이비케이 Hendel,성동구,
유한회사 쓰리캣메이커리,성동구,
금금,성동구,
아쿠아산타 성수카페,성동구,
브릴로(Brillo),성동구,
수딧,성동구,
피치스그룹코리아,성동구,
카페크라비(cafe KRABI),성동구,
전라도식당,성동구,
오늘은 분식,성동구,
엑셀스페이스,성동구,
달팽이,성동구,
금호돈 크리스피,성동구,
테이크파이브,성동구,
삼미숯불,성동구,
퍼먼트,성동구,
상상놀이터 푸드랩,성동구,
유한회사 카페노티드 성수,성동구,
센트카츠,성동구,
전풍호텔라운지,성동구,
서울앵무새연구소,성동구,
바빈스커피 왕십리,성동구,
리앤리 푸드,성동구,
카페트,성동구,
에스투두유(S2DoYou),성동구,
신의주찹쌀순대&쭈꾸미,성동구,
수세미,성동구,
행당커피,성동구,
두부식당,성동구,
뉴이,성동구,
더키더키,성동구,
자담치킨,성동구,
비스네토(visneto),성동구,
디핀옥수,성동구,
유한펍(U HAN PUB),성동구,
스시 오오모토,성동구,
단백질 챙겨!,성동구,
누메로 씽꼬,성동구,
달쥬청과,성동구,
드리미온,성동구,
디와이아이 로스터스(DYI ROASTERS),성동구,
뚝섬역점 빽다방,성동구,
라본,성동구,
레스카페RE'S CAFE,성동구,
마녀족발,성동구,
메모레,성동구,
메종파퓰러,성동구,
모찌이야기,성동구,
미드커피,성동구,
붐비(boom.B),성동구,
브라운돈까스&빨봉분식,성동구,
빙달,성동구,
상왕제약,성동구,
소보리 제빵소,성동구,
송정마트,성동구,
스멜비,성동구,
스타벅스 옥수,성동구,
스프링그린커피,성동구,
시도,성동구,
씨에이크하우스(C'AKE HOUSE),성동구,
아마도(Amado),성동구,
아토커피 왕십리,성동구,
"안녕, 꽈배기",성동구,
애즈웰커피,성동구,
업.사이드 커피(연무장),성동구,
에그박스,성동구,
에이치앤 커머스(HN commerce),성동구,
엑스트라 피자&샐러드,성동구,
오거트포레스트,성동구,
오렌지 떡볶이,성동구,
오보끄,성동구,
오케이 프로틴바,성동구,
오트도트,성동구,
와일드월커피바,성동구,
요고프로즌,성동구,
월넛투,성동구,
위치맘카페,성동구,
이곳에,성동구,
이지오어 easy oar,성동구,
제로공감동동,성동구,
제이제이크로플,성동구,
주식회사 로와이드,성동구,
주식회사 생활도감,성동구,
쥬씨&고망고,성동구,
지지지(ZZZ),성동구,
카페 오가르(cafe HOGAR),성동구,
카페리빈,성동구,
커피로이트&스토리,성동구,
코코네카페,성동구,
타타스베이글,성동구,
태양의 길목,성동구,
티케(TIKE),성동구,
파스쿠찌,성동구,
파스쿠찌 왕십리역사,성동구,
파프카페,성동구,
폴 인 레미유,성동구,
플랏쓰리(FLAT3),성동구,
하이라인(Highline),성동구,
헤렌디커피 주식회사,성동구,
호두당,성동구,
호말커피,성동구,
홍콩다방,성동구,
위프라이(WeFry),성동구,
제이제이브로,성동구,
진담푸드,성동구,
헤비스테이크,성동구,
88다이닝,성동구,
Bistro예찬,성동구,
DDOOK(뚝),성동구,
GAMDO(감도),성동구,
Ilee(일이),성동구,
MEET THE CHEF(미트 더 쉐프),성동구,
QCO(큐씨오),성동구,
REK(렉),성동구,
kaan(칸),성동구,
yda cafe(이다 카페),성동구,
가마로강정,성동구,
가마솥감자탕,성동구,
강금옥 쭈꾸미,성동구,
강다짐,성동구,
계월곰탕,성동구,
고가족앤보쌈,성동구,
고니야,성동구,
고래집,성동구,
공근이,성동구,
과득,성동구,
광해,성동구,
교촌치킨,성동구,
국민낙곱새,성동구,
국수나무,성동구,
그룬트,성동구,
그린도어,성동구,
금성면옥,성동구,
기다림,성동구,
기러기둥지 성수,성동구,
기미사,성동구,
까사 다 루아(CASAdaLUA),성동구,
꼬꼬할매숯불닭갈비,성동구,
꾸먹탕(본점),성동구,
난바우동,성동구,
노모어피자,성동구,
닐스(NYLS),성동구,
닭가대표,성동구,
대패상회,성동구,
대한김치찜,성동구,
더담다도시락,성동구,
데비(Debby),성동구,
도쎄멕시칸,성동구,
도호,성동구,
돈앤박,성동구,
